"ID","sex","birthday","natalPride","lastSeenDate","lastSeenStatus","deathOccasion","captureOccasion","captureDate","captureBegin","captureNorth","captureEast","season","year","habitat","habitatCode","age","stage","stageNb","group","survival","reproduction","reproStage","cubs","nb_af_pride","coal_size","nb_nm_coal_hr"
"ID796","F","1974-02-15","PN","1987-09-12",NA,NA,1,"1984-11-15","08:47:00",9713300,709800,"wet",1985,"grassland",0,130,"AF",3,"GRP195",1,1,"NR",0,7,NA,0
"ID827","F","1978-06-15","PN","1987-11-30",NA,NA,1,"1984-11-15","08:47:00",9713300,709800,"wet",1985,"grassland",0,78,"AF",3,"GRP195",1,0,"NR",NA,7,NA,0
"ID867","F","1982-02-15","PN","1994-01-21",NA,NA,1,"1984-11-15","08:47:00",9713300,709800,"wet",1985,"grassland",0,34,"AF",3,"GRP195",1,0,"NR",NA,7,NA,0
"ID869","F","1982-05-15","PN","1992-07-16","D",17,1,"1984-11-15","08:47:00",9713300,709800,"wet",1985,"grassland",0,31,"AF",3,"GRP195",1,0,"NR",NA,7,NA,0
"ID870","F","1982-07-15","PN","1994-01-21",NA,NA,1,"1984-11-15","08:47:00",9713300,709800,"wet",1985,"grassland",0,29,"AF",3,"GRP195",1,0,"NR",NA,7,NA,0
"ID794","F","1974-02-15","PN","1989-02-05",NA,NA,1,"1984-11-15","06:20:00",9709700,709900,"wet",1985,"grassland",0,130,"AF",3,"GRP195",1,0,"NR",NA,7,NA,0
"ID795","F","1974-02-15","PN","1991-11-21",NA,NA,1,"1984-11-15","06:20:00",9709700,709900,"wet",1985,"grassland",0,130,"AF",3,"GRP195",1,0,"NR",NA,7,NA,0
"ID793","M","1978-07-15","UNK","1990-02-17","D",12,1,"1984-11-15","14:00:00",9709700,711700,"wet",1985,"grassland",0,77,"RM",9,"GRP174",1,NA,NA,NA,7,3,0
"ID1278","M","1976-07-15","UNK","1986-08-13",NA,NA,1,"1984-11-15","17:15:00",9701000,716500,"wet",1985,"grassland",0,101,"RM",9,"GRP291",1,NA,NA,NA,8,2,1
"ID1307","M","1977-07-15","UNK","1986-11-28",NA,NA,1,"1984-11-15","17:15:00",9701000,716500,"wet",1985,"grassland",0,89,"RM",9,"GRP291",1,NA,NA,NA,8,2,1
"ID953","F","1975-03-15","SB","1989-04-07",NA,NA,1,"1984-11-15","17:15:00",9701000,716500,"wet",1985,"grassland",0,117,"AF",3,"GRP221",1,0,"NR",NA,8,NA,0
"ID1012","F","1982-10-15","SB","1995-08-20",NA,NA,1,"1984-11-15","07:30:00",9706600,711500,"wet",1985,"grassland",0,26,"AF",3,"GRP221",1,0,"NR",NA,8,NA,0
"ID1013","F","1982-10-15","SB","1987-04-26",NA,NA,1,"1984-11-15","07:30:00",9706600,711500,"wet",1985,"grassland",0,26,"AF",3,"GRP221",1,0,"NR",NA,8,NA,0
"ID1015","M","1982-10-15","SB","1985-07-19",NA,NA,1,"1984-11-15","07:30:00",9706600,711500,"wet",1985,"grassland",0,26,"YM1",4,"GRP221",1,NA,NA,NA,8,NA,0
"ID1016","M","1982-10-15","SB","1987-05-12",NA,NA,1,"1984-11-15","07:30:00",9706600,711500,"wet",1985,"grassland",0,26,"YM1",4,"GRP221",1,NA,NA,NA,8,NA,0
"ID959","F","1975-03-15","SB","1990-05-14",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,117,"AF",3,"GRP221",1,0,"NR",NA,8,NA,0
"ID1011","F","1980-02-15","SB","1993-09-23","D",19,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,58,"AF",3,"GRP221",1,1,"NR",2,8,NA,0
"ID1017","F","1983-12-15","SB","1994-06-22",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,12,"SA1",1,"GRP221",1,NA,NA,NA,8,NA,0
"ID1018","M","1983-12-15","SB","1994-01-05",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,12,"SA1",1,"GRP221",1,NA,NA,NA,8,NA,0
"ID1019","F","1983-12-15","SB","1992-12-17",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,12,"SA1",1,"GRP221",1,NA,NA,NA,8,NA,0
"ID1021","F","1984-03-15","SB","1989-05-10",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,9,"J",12,"GRP221",1,NA,NA,NA,8,NA,0
"ID1022","F","1984-03-15","SB","1994-02-28",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,9,"J",12,"GRP221",1,NA,NA,NA,8,NA,0
"ID1023","M","1984-03-15","SB","1987-07-20",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,9,"J",12,"GRP221",1,NA,NA,NA,8,NA,0
"ID1024","M","1984-03-15","SB","1988-01-14",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,9,"J",12,"GRP221",1,NA,NA,NA,8,NA,0
"ID1025","M","1984-04-15","SB","1986-11-28",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,8,"J",12,"GRP221",1,NA,NA,NA,8,NA,0
"ID1026","F","1983-09-15","SB","1984-12-04",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,15,"SA1",1,"GRP221",0,NA,NA,NA,8,NA,0
"ID1027","F","1983-09-15","SB","1984-12-04",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,15,"SA1",1,"GRP221",0,NA,NA,NA,8,NA,0
"ID1029","F","1970-07-15","SB","1985-09-22",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,173,"AF",3,"GRP221",1,0,"NR",NA,8,NA,0
"ID1065","F","1975-05-15","SB","1988-05-14",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,115,"AF",3,"GRP221",1,0,"NR",NA,8,NA,0
"ID1105","F","1975-03-15","SB","1988-09-03",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,117,"AF",3,"GRP221",1,0,"NR",NA,8,NA,0
"ID1014","M","1982-10-15","SB","1994-01-05",NA,NA,1,"1984-11-15","08:10:00",9703000,713800,"wet",1985,"grassland",0,26,"YM1",4,"GRP221",1,NA,NA,NA,8,NA,0
"ID1034","F","1973-09-15","SH","1987-01-02","D",6,1,"1984-11-15","18:10:00",9725300,701300,"wet",1985,"grassland",0,135,"AF",3,"GRP236",1,1,"NR",0,2,NA,0
"ID1039","M","1983-04-15","SH","1986-06-23",NA,NA,1,"1984-11-15","18:10:00",9725300,701300,"wet",1985,"grassland",0,20,"SA2",2,"GRP236",1,NA,NA,NA,2,NA,0
"ID1040","M","1983-04-15","SH","1986-06-23",NA,NA,1,"1984-11-15","18:10:00",9725300,701300,"wet",1985,"grassland",0,20,"SA2",2,"GRP236",1,NA,NA,NA,2,NA,0
"ID1036","F","1980-04-15","SH","1990-08-20",NA,NA,1,"1984-11-15","08:30:00",9724800,701300,"wet",1985,"grassland",0,56,"AF",3,"GRP236",1,1,"NR",NA,2,NA,0
"ID231","M","1983-04-15","SH","1986-06-23",NA,NA,1,"1984-11-15","06:35:00",9724700,707300,"wet",1985,"woodland",1,20,"SA2",2,"GRP236",1,NA,NA,NA,2,NA,0
"ID1048","F","1983-06-15","SM","1988-08-17",NA,NA,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,18,"SA2",2,"GRP241",1,NA,NA,NA,5,NA,0
"ID1049","F","1983-07-15","SM","1985-09-13",NA,NA,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,17,"SA1",1,"GRP241",1,NA,NA,NA,5,NA,0
"ID1050","F","1983-11-15","SM","1994-08-12","D",21,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,13,"SA1",1,"GRP241",1,NA,NA,NA,5,NA,0
"ID1051","F","1983-11-15","SM","1985-09-13",NA,NA,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,13,"SA1",1,"GRP241",1,NA,NA,NA,5,NA,0
"ID1052","M","1983-11-15","SM","1985-12-26",NA,NA,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,13,"SA1",1,"GRP241",1,NA,NA,NA,5,NA,0
"ID1054","F","1978-07-15","SM","1993-09-26","D",19,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,77,"AF",3,"GRP241",1,0,"NR",NA,5,NA,0
"ID1055","F","1978-08-15","SM","1990-06-22",NA,NA,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,76,"AF",3,"GRP241",1,0,"NR",NA,5,NA,0
"ID1056","F","1978-06-15","SM","1989-06-01","D",10,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,78,"AF",3,"GRP241",1,0,"NR",NA,5,NA,0
"ID1308","F","1971-04-15","MS","1985-06-13",NA,NA,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,164,"AF",3,"GRP241",0,NA,NA,NA,5,NA,0
"ID1309","F","1971-04-15","MS","1985-08-11",NA,NA,1,"1984-11-15","10:30:00",9715600,725900,"wet",1985,"grassland",0,164,"AF",3,"GRP241",1,0,"NR",NA,5,NA,0
"ID1037","F","1975-08-15","SE","1988-03-11",NA,NA,1,"1984-11-15","17:35:00",9731200,704900,"wet",1985,"woodland",1,112,"AF",3,"GRP246",1,1,"NR",NA,2,NA,0
"ID1038","F","1975-08-15","SE","1989-08-08",NA,NA,1,"1984-11-15","17:35:00",9731200,704900,"wet",1985,"woodland",1,112,"AF",3,"GRP246",1,1,"NR",1,2,NA,0
"ID1046","M","1984-05-15","SY","1985-12-24",NA,NA,1,"1984-11-15","08:59:00",9703500,714200,"wet",1985,"grassland",0,7,"J",12,"GRP258",1,NA,NA,NA,1,NA,0
"ID1110","F","1976-10-15","SB","1993-08-22","D",19,1,"1984-11-15","08:59:00",9703500,714200,"wet",1985,"grassland",0,98,"AF",3,"GRP258",1,0,"NR",NA,1,NA,0
"ID252","M","1980-01-15","UNK","1987-11-23",NA,NA,1,"1984-11-15","07:30:00",9712400,726700,"wet",1985,"grassland",0,59,"RM",9,"GRP198",1,NA,NA,NA,NA,2,1
"ID831","M","1978-06-15","PN","1987-11-23",NA,NA,1,"1984-11-15","10:45:00",9707800,726300,"wet",1985,"grassland",0,78,"RM",9,"GRP198",1,NA,NA,NA,NA,2,1
"ID71","F","1976-09-15","BM","1987-03-15",NA,NA,2,"1985-06-15","08:25:00",9715300,714100,"dry",1985,"grassland",0,106,"AF",3,"GRP28",1,0,"NR",NA,4,NA,0
"ID72","F","1976-09-15","BM","1987-07-21","D",7,2,"1985-06-15","08:25:00",9715300,714100,"dry",1985,"grassland",0,106,"AF",3,"GRP28",1,0,"NR",NA,4,NA,0
"ID73","F","1981-11-15","BM","1990-02-09",NA,NA,2,"1985-06-15","08:25:00",9715300,714100,"dry",1985,"grassland",0,44,"AF",3,"GRP28",1,NA,"NR",0,4,NA,0
"ID74","M","1984-06-15","BM","1988-03-09",NA,NA,2,"1985-06-15","08:25:00",9715300,714100,"dry",1985,"grassland",0,13,"SA1",1,"GRP28",1,NA,NA,NA,4,NA,0
"ID75","M","1984-06-15","BM","1987-09-11",NA,NA,2,"1985-06-15","08:25:00",9715300,714100,"dry",1985,"grassland",0,13,"SA1",1,"GRP28",1,NA,NA,NA,4,NA,0
"ID76","M","1984-06-15","BM","1988-03-09",NA,NA,2,"1985-06-15","08:25:00",9715300,714100,"dry",1985,"grassland",0,13,"SA1",1,"GRP28",1,NA,NA,NA,4,NA,0
"ID644","F","1970-02-15","BM","1986-06-03",NA,NA,2,"1985-06-15","08:25:00",9715300,714100,"dry",1985,"grassland",0,185,"AF",3,"GRP28",1,0,"NR",NA,4,NA,0
"ID18","M","1978-08-15","BF","1988-02-01",NA,NA,2,"1985-06-15","08:30:00",9718500,712900,"dry",1985,"grassland",0,83,"RM",9,"GRP70",1,NA,NA,NA,4,1,0
"ID178","F","1980-09-15","CS","1994-08-31","D",21,2,"1985-06-15","11:09:00",9737500,702300,"dry",1985,"woodland",1,58,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID97","F","1981-04-15","CS","1989-06-16",NA,NA,2,"1985-06-15","09:30:00",9734100,702800,"dry",1985,"woodland",1,51,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID182","F","1981-10-15","CS","1989-02-05",NA,NA,2,"1985-06-15","09:30:00",9734100,702800,"dry",1985,"woodland",1,45,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID1273","M","1976-07-15","UNK","1985-09-12",NA,NA,2,"1985-06-15","08:10:00",9734300,701800,"dry",1985,"woodland",1,108,"RM",9,"GRP288",0,NA,NA,NA,13,2,2
"ID1274","M","1976-07-15","UNK","1985-09-02",NA,NA,2,"1985-06-15","08:10:00",9734300,701800,"dry",1985,"woodland",1,108,"RM",9,"GRP288",0,NA,NA,NA,13,2,2
"ID93","F","1973-09-15","CS","1985-10-15","D",3,2,"1985-06-15","08:10:00",9734300,701800,"dry",1985,"woodland",1,142,"AF",3,"GRP46",0,NA,NA,NA,13,NA,0
"ID90","F","1973-09-15","CS","1987-11-03",NA,NA,2,"1985-06-15","07:30:00",9734000,702100,"dry",1985,"woodland",1,142,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID91","F","1973-09-15","CS","1986-03-02",NA,NA,2,"1985-06-15","07:30:00",9734000,702100,"dry",1985,"woodland",1,142,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID112","M","1983-11-15","CS","1986-08-26",NA,NA,2,"1985-06-15","07:30:00",9734000,702100,"dry",1985,"woodland",1,20,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID125","M","1983-11-15","CS","1986-09-01",NA,NA,2,"1985-06-15","07:30:00",9734000,702100,"dry",1985,"woodland",1,20,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID175","F","1977-11-15","CS","1991-06-08",NA,NA,2,"1985-06-15","07:30:00",9734000,702100,"dry",1985,"woodland",1,92,"AF",3,"GRP46",1,NA,"NR",0,13,NA,0
"ID180","F","1980-10-15","CS","1991-03-07",NA,NA,2,"1985-06-15","07:30:00",9734000,702100,"dry",1985,"woodland",1,57,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID181","F","1980-12-15","CS","1988-07-06",NA,NA,2,"1985-06-15","07:30:00",9734000,702100,"dry",1985,"woodland",1,55,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID105","M","1983-09-15","CS","1986-05-05",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,22,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID106","M","1983-11-15","CS","1986-05-05",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,20,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID107","F","1983-09-15","CS","1992-04-14",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,22,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID108","F","1983-11-15","CS","1986-05-05",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,20,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID109","M","1983-09-15","CS","1986-05-05",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,22,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID110","M","1983-11-15","CS","1986-04-13",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,20,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID111","M","1983-11-15","CS","1986-05-05",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,20,"SA2",2,"GRP46",1,NA,NA,NA,13,NA,0
"ID114","F","1984-01-15","CS","1986-05-05",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,18,"SA1",1,"GRP46",1,NA,NA,NA,13,NA,0
"ID118","F","1984-01-15","CS","1985-09-02",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,18,"SA1",1,"GRP46",0,NA,NA,NA,13,NA,0
"ID126","F","1984-02-15","CS","1985-09-02",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,17,"SA1",1,"GRP46",0,NA,NA,NA,13,NA,0
"ID127","F","1984-02-15","CS","1986-09-01",NA,NA,2,"1985-06-15","17:00:00",9734500,702300,"dry",1985,"woodland",1,17,"SA1",1,"GRP46",1,NA,NA,NA,13,NA,0
"ID92","F","1973-09-15","CS","1988-05-10",NA,NA,2,"1985-06-15","13:45:00",9731700,700500,"dry",1985,"woodland",1,142,"AF",3,"GRP46",1,NA,"NR",0,13,NA,0
"ID179","F","1980-10-15","CS","1985-10-21",NA,NA,2,"1985-06-15","13:45:00",9731700,700500,"dry",1985,"woodland",1,57,"AF",3,"GRP46",0,NA,NA,NA,13,NA,0
"ID104","M","1983-09-15","CS","1985-07-31",NA,NA,2,"1985-06-15","08:15:00",9733100,701000,"dry",1985,"woodland",1,22,"SA2",2,"GRP46",0,NA,NA,NA,13,NA,0
"ID176","F","1980-02-15","CS","1992-08-07",NA,NA,2,"1985-06-15","08:15:00",9733100,701000,"dry",1985,"grassland",0,65,"AF",3,"GRP46",1,1,"NR",0,13,NA,0
"ID124","F","1984-01-15","CS","1989-04-04","D",10,2,"1985-06-15","07:55:00",9732300,701400,"dry",1985,"grassland",0,18,"SA1",1,"GRP46",1,NA,NA,NA,13,NA,0
"ID177","F","1980-09-15","CS","1998-03-25",NA,NA,2,"1985-06-15","18:25:00",9733300,700500,"dry",1985,"woodland",1,58,"AF",3,"GRP46",1,0,"NR",NA,13,NA,0
"ID303","M","1980-01-15","UNK","1991-07-02",NA,NA,2,"1985-06-15","08:00:00",9729900,700100,"dry",1985,"grassland",0,66,"NM",8,"GRP99",1,NA,NA,NA,NA,1,NA
"ID643","M","1981-07-15","UNK","1989-06-22",NA,NA,2,"1985-06-15","17:30:00",9733800,702300,"dry",1985,"woodland",1,48,"NM",8,"GRP96",1,NA,NA,NA,NA,2,NA
"ID299","M","1980-01-15","UNK","1989-06-22",NA,NA,2,"1985-06-15","08:30:00",9734500,702000,"dry",1985,"woodland",1,66,"NM",8,"GRP96",1,NA,NA,NA,NA,2,NA
"ID581","M","1979-07-15","UNK","1985-10-22",NA,NA,2,"1985-06-15","18:00:00",9697200,730400,"dry",1985,"grassland",0,72,"RM",9,"GRP151",0,NA,NA,NA,3,2,1
"ID790","M","1976-07-15","UNK","1991-01-22",NA,NA,2,"1985-06-15","18:00:00",9697200,730400,"dry",1985,"grassland",0,108,"RM",9,"GRP151",1,NA,NA,NA,3,2,1
"ID264","F","1976-04-15","GO","1991-10-21",NA,NA,2,"1985-06-15","18:00:00",9697200,730400,"dry",1985,"grassland",0,111,"AF",3,"GRP84",1,1,"NR",NA,3,NA,0
"ID263","F","1972-03-15","GO","1986-11-10",NA,NA,2,"1985-06-15","18:30:00",9718300,712700,"dry",1985,"grassland",0,160,"AF",3,"GRP84",1,0,"NR",NA,3,NA,0
"ID265","F","1976-04-15","GO","1991-06-06",NA,NA,2,"1985-06-15","18:30:00",9718300,712700,"dry",1985,"grassland",0,111,"AF",3,"GRP84",1,0,"NR",NA,3,NA,0
"ID256","F","1983-12-15","GW","1992-03-04",NA,NA,2,"1985-06-15","08:00:00",9708200,716800,"dry",1985,"grassland",0,19,"SA2",2,"GRP93",1,NA,NA,NA,3,NA,0
"ID257","F","1983-12-15","GW","2001-09-07","D",35,2,"1985-06-15","08:00:00",9708200,716800,"dry",1985,"grassland",0,19,"SA2",2,"GRP93",1,NA,NA,NA,3,NA,0
"ID255","F","1983-04-15","GW","1987-11-30","D",8,2,"1985-06-15","11:30:00",9703400,728900,"dry",1985,"grassland",0,27,"AF",3,"GRP93",1,0,"NR",NA,3,NA,0
"ID267","F","1972-03-15","GO","1985-08-10",NA,NA,2,"1985-06-15","11:30:00",9703400,728900,"dry",1985,"grassland",0,160,"AF",3,"GRP93",0,NA,NA,NA,3,NA,0
"ID268","F","1974-03-15","GO","1986-11-10","D",5,2,"1985-06-15","09:15:00",9703200,731100,"dry",1985,"grassland",0,136,"AF",3,"GRP93",1,0,"NR",NA,3,NA,0
"ID479","F","1982-03-15","KB","1992-02-25",NA,NA,2,"1985-06-15","08:00:00",9720400,714400,"dry",1985,"woodland",1,40,"AF",3,"GRP116",1,0,"NR",NA,2,NA,0
"ID439","M","1984-06-15","K2","1985-12-24",NA,NA,2,"1985-06-15","17:30:00",9733200,710300,"dry",1985,"woodland",1,13,"SA1",1,"GRP116",1,NA,NA,NA,2,NA,0
"ID440","F","1984-06-15","K2","1985-10-06",NA,NA,2,"1985-06-15","17:30:00",9733200,710300,"dry",1985,"woodland",1,13,"SA1",1,"GRP116",0,NA,NA,NA,2,NA,0
"ID441","F","1984-06-15","K2","1992-12-27",NA,NA,2,"1985-06-15","17:30:00",9733200,710300,"dry",1985,"woodland",1,13,"SA1",1,"GRP116",1,NA,NA,NA,2,NA,0
"ID474","F","1982-06-15","KB","1989-01-13",NA,NA,2,"1985-06-15","17:30:00",9733200,710300,"dry",1985,"grassland",0,37,"AF",3,"GRP116",1,0,"NR",NA,2,NA,0
"ID330","M","1984-08-15","KB","1989-08-19",NA,NA,2,"1985-06-15","10:30:00",9721700,716600,"dry",1985,"grassland",0,11,"J",12,"GRP120",1,NA,NA,NA,4,NA,0
"ID331","F","1984-08-15","KB","1986-08-19",NA,NA,2,"1985-06-15","10:30:00",9721700,716600,"dry",1985,"grassland",0,11,"J",12,"GRP120",1,NA,NA,NA,4,NA,0
"ID332","F","1984-08-15","KB","1996-08-12","D",25,2,"1985-06-15","10:30:00",9721700,716600,"dry",1985,"grassland",0,11,"J",12,"GRP120",1,NA,NA,NA,4,NA,0
"ID372","F","1976-10-15","LL","1987-12-05",NA,NA,2,"1985-06-15","10:30:00",9721700,716600,"dry",1985,"grassland",0,105,"AF",3,"GRP120",1,0,"NR",NA,4,NA,0
"ID381","F","1977-03-15","LL","1990-01-15",NA,NA,2,"1985-06-15","10:30:00",9721700,716600,"dry",1985,"grassland",0,100,"AF",3,"GRP120",1,0,"NR",NA,4,NA,0
"ID399","F","1977-06-15","LL","1994-05-31","D",20,2,"1985-06-15","10:30:00",9721700,716600,"dry",1985,"grassland",0,97,"AF",3,"GRP120",1,0,"NR",NA,4,NA,0
"ID248","M","1976-07-15","UNK","1987-10-02",NA,NA,2,"1985-06-15","10:00:00",9721400,715000,"dry",1985,"grassland",0,108,"RM",9,"GRP75",1,NA,NA,NA,4,2,1
"ID251","M","1976-07-15","UNK","1985-08-13",NA,NA,2,"1985-06-15","10:00:00",9721400,715000,"dry",1985,"grassland",0,108,"RM",9,"GRP75",0,NA,NA,NA,4,2,1
"ID371","F","1976-10-15","LL","1986-10-31",NA,NA,2,"1985-06-15","09:15:00",9722500,718800,"dry",1985,"grassland",0,105,"AF",3,"GRP120",1,0,"NR",NA,4,NA,0
"ID429","F","1983-01-15","LL","1994-03-01","D",20,2,"1985-06-15","07:30:00",9727900,710200,"dry",1985,"woodland",1,30,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID433","M","1983-03-15","LL","1986-03-09",NA,NA,2,"1985-06-15","07:30:00",9727900,710200,"dry",1985,"woodland",1,28,"YM1",4,"GRP129",1,NA,NA,NA,10,NA,0
"ID436","F","1983-08-15","LL","1993-06-25","D",19,2,"1985-06-15","07:30:00",9727900,710200,"dry",1985,"woodland",1,23,"SA2",2,"GRP129",1,NA,NA,NA,10,NA,0
"ID431","F","1983-01-15","LL","1994-03-20","D",20,2,"1985-06-15","10:00:00",9724200,713900,"dry",1985,"woodland",1,30,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID475","F","1979-06-15","LL","1994-03-01",NA,NA,2,"1985-06-15","10:00:00",9724200,713900,"dry",1985,"woodland",1,73,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID478","F","1979-08-15","LL","1991-11-17",NA,NA,2,"1985-06-15","10:00:00",9724200,713900,"dry",1985,"woodland",1,71,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID482","F","1973-07-15","LL","1989-04-07",NA,NA,2,"1985-06-15","10:00:00",9724200,713900,"dry",1985,"woodland",1,144,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID483","F","1973-07-15","LL","1985-07-13",NA,NA,2,"1985-06-15","09:30:00",9730000,714500,"dry",1985,"woodland",1,144,"AF",3,"GRP129",0,NA,NA,NA,10,NA,0
"ID427","M","1982-12-15","LL","1989-11-29","D*",12,2,"1985-06-15","10:43:00",9728300,710400,"dry",1985,"woodland",1,31,"YM1",4,"GRP129",1,NA,NA,NA,10,NA,0
"ID428","M","1982-12-15","LL","1985-12-25",NA,NA,2,"1985-06-15","10:43:00",9728300,710400,"dry",1985,"woodland",1,31,"YM1",4,"GRP129",1,NA,NA,NA,10,NA,0
"ID430","M","1983-01-15","LL","1985-12-25",NA,NA,2,"1985-06-15","10:43:00",9728300,710400,"dry",1985,"woodland",1,30,"YM1",4,"GRP129",1,NA,NA,NA,10,NA,0
"ID432","F","1983-03-15","LL","1988-03-25",NA,NA,2,"1985-06-15","10:43:00",9728300,710400,"dry",1985,"woodland",1,28,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID434","F","1983-03-15","LL","1993-12-04",NA,NA,2,"1985-06-15","10:43:00",9728300,710400,"dry",1985,"woodland",1,28,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID426","M","1982-12-15","LL","1985-08-01",NA,NA,2,"1985-06-15","09:45:00",9730900,716000,"dry",1985,"woodland",1,31,"YM2",5,"GRP129",0,NA,NA,NA,10,NA,0
"ID435","M","1983-05-15","LL","1986-03-09",NA,NA,2,"1985-06-15","09:45:00",9730900,716000,"dry",1985,"woodland",1,26,"YM1",4,"GRP129",1,NA,NA,NA,10,NA,0
"ID477","F","1979-08-15","LL","1993-07-29",NA,NA,2,"1985-06-15","10:30:00",9730200,714400,"dry",1985,"woodland",1,71,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID438","M","1983-08-15","LL","1986-12-13",NA,NA,2,"1985-06-15","07:40:00",9727000,714300,"dry",1985,"woodland",1,23,"SA2",2,"GRP129",1,NA,NA,NA,10,NA,0
"ID476","F","1979-06-15","LL","1990-10-29",NA,NA,2,"1985-06-15","11:50:00",9730400,707400,"dry",1985,"woodland",1,73,"AF",3,"GRP129",1,0,"NR",NA,10,NA,0
"ID1","M","1973-04-15","SWM","1987-04-04","D",6,2,"1985-06-15",NA,9724600,703600,"dry",1985,"woodland",1,147,"RM",9,"GRP232",1,NA,NA,NA,10,2,7
"ID675","F","1980-04-15","MS","1993-07-13",NA,NA,2,"1985-06-15","09:00:00",9723100,706400,"dry",1985,"grassland",0,63,"AF",3,"GRP152",1,0,"NR",NA,3,NA,0
"ID649","F","1981-05-15","MS","1996-11-21",NA,NA,2,"1985-06-15","08:00:00",9722100,707400,"dry",1985,"grassland",0,50,"AF",3,"GRP152",1,NA,"NR",0,3,NA,0
"ID650","F","1981-02-15","MS","1997-12-05",NA,NA,2,"1985-06-15","09:00:00",9721300,708200,"dry",1985,"grassland",0,53,"AF",3,"GRP152",1,NA,"NR",0,3,NA,0
