"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO"
"GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO"
"GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO"
"DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG","DOUBLE-GOYCH,GOYCH&ORANG"
"GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO","GO"
"GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW"
"GW","GW","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU"
"GW","GW","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU","GU"
"GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW"
"GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW","GW"
NA,"K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2"
NA,"K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2"
NA,"K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2"
"K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2"
"K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2","K2"
"LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW","LLW"
"LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX","LLX"
NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
NA,NA,"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
"KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB","KB"
"FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK"
"FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK","FEARLESS&FOSDICK"
"SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS","L21+TWIRP-TWINS"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL","LL"
"SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS","SEVEN-SAMS"
"MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK"
"MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK","MK"
